ticker,issuer,trade_date,filing_date,entry_day,exit_day,ret_3m,ew_3m,excess_3m,value,n_insiders,accession
MSCI,MSCI Inc.,2025-02-24,2025-02-25,2025-02-26,2025-05-27,-0.0306,-0.0223,-0.0083,3044902,1,0001408198-25-000066
AKAM,AKAMAI TECHNOLOGIES INC,2025-02-27,2025-02-27,2025-02-28,2025-05-28,-0.0242,0.0066,-0.0308,2998015,1,0001086222-25-000059
SWKS,"SKYWORKS SOLUTIONS, INC.",2025-02-25,2025-02-27,2025-02-28,2025-05-28,0.1011,0.0066,0.0945,661300,1,0000004127-25-000028
FMC,FMC CORP,2025-03-04,2025-03-04,2025-03-05,2025-06-05,0.1632,0.0235,0.1397,1938600,1,0001127602-25-007838
MRNA,"Moderna, Inc.",2025-03-03,2025-03-04,2025-03-05,2025-06-05,-0.1649,0.0235,-0.1884,5004318,1,0001127602-25-007916
ODFL,"OLD DOMINION FREIGHT LINE, INC.",2025-02-28,2025-03-04,2025-03-05,2025-06-05,-0.0855,0.0235,-0.1090,432260,1,0001567619-25-000214
IFF,INTERNATIONAL FLAVORS & FRAGRANCES INC,2025-03-04,2025-03-05,2025-03-06,2025-06-06,-0.0545,0.0102,-0.0647,2006000,1,0001225208-25-002988
MGM,MGM Resorts International,2025-03-06,2025-03-07,2025-03-10,2025-06-10,0.0249,0.0218,0.0031,321700,1,0001127602-25-008771
BBY,BEST BUY CO INC,2025-03-12,2025-03-13,2025-03-14,2025-06-16,0.0011,0.0579,-0.0568,984420,1,0001225208-25-003398
ADBE,ADOBE INC.,2025-03-20,2025-03-21,2025-03-24,2025-06-24,-0.0191,0.0399,-0.0591,507755,1,0000796343-25-000058
ULTA,"Ulta Beauty, Inc.",2025-03-20,2025-03-24,2025-03-25,2025-06-25,0.2488,0.0332,0.2157,499522,1,0000897069-25-000678
AMAT,APPLIED MATERIALS INC /DE,2025-04-03,2025-04-07,2025-04-08,2025-07-08,0.3921,0.1881,0.2041,6865082,1,0001127602-25-011783
DLTR,"DOLLAR TREE, INC.",2025-04-14,2025-04-16,2025-04-17,2025-07-17,0.4464,0.1385,0.3079,1236790,1,0001127602-25-012104
LKQ,LKQ CORP,2025-04-25,2025-04-25,2025-04-28,2025-07-28,-0.1366,0.1251,-0.2617,100169,1,0001214659-25-006400
DOC,"HEALTHPEAK PROPERTIES, INC.",2025-04-28,2025-04-28,2025-04-29,2025-07-29,-0.0243,0.1146,-0.1388,200438,1,0001628280-25-020381
ENPH,"Enphase Energy, Inc.",2025-04-25,2025-04-28,2025-04-29,2025-07-29,-0.2530,0.1146,-0.3676,185400,1,0001463101-25-000058
IFF,INTERNATIONAL FLAVORS & FRAGRANCES INC,2025-05-08,2025-05-09,2025-05-12,2025-08-12,-0.1653,0.0597,-0.2249,1849271,1,0001225208-25-004916
MTCH,"Match Group, Inc.",2025-05-09,2025-05-12,2025-05-13,2025-08-13,0.2945,0.0440,0.2505,1988349,1,0000891103-25-000078
CHD,CHURCH & DWIGHT CO INC /DE/,2025-05-13,2025-05-14,2025-05-15,2025-08-15,-0.0007,0.0575,-0.0581,1252235,1,0001127602-25-014177
VTRS,Viatris Inc,2025-05-12,2025-05-14,2025-05-15,2025-08-15,0.2858,0.0575,0.2284,536400,1,0001140361-25-019026
HUM,HUMANA INC,2025-05-14,2025-05-16,2025-05-19,2025-08-19,0.1745,0.0351,0.1393,1497002,1,0001062993-25-009705
UNH,UNITEDHEALTH GROUP INC,2025-05-16,2025-05-16,2025-05-19,2025-08-19,0.0207,0.0351,-0.0144,25019019,1,0000731766-25-000145
EG,"EVEREST GROUP, LTD.",2025-06-11,2025-06-13,2025-06-16,2025-09-16,-0.0078,0.0662,-0.0739,337970,1,0001851417-25-000012
ELV,"Elevance Health, Inc.",2025-07-18,2025-07-18,2025-07-21,2025-10-21,0.2451,0.0346,0.2105,2438951,1,0001287920-25-000005
MSCI,MSCI Inc.,2025-07-24,2025-07-28,2025-07-29,2025-10-29,0.0582,0.0239,0.0343,6731599,1,0001408198-25-000181
DOC,"HEALTHPEAK PROPERTIES, INC.",2025-07-28,2025-07-29,2025-07-30,2025-10-30,0.0241,0.0124,0.0117,49990,1,0001628280-25-036352
CHTR,"CHARTER COMMUNICATIONS, INC. /MO/",2025-07-31,2025-07-31,2025-08-01,2025-11-03,-0.1450,0.0274,-0.1723,1002277,1,0001091667-25-000143
ALGN,ALIGN TECHNOLOGY INC,2025-08-01,2025-08-01,2025-08-04,2025-11-04,-0.0168,0.0343,-0.0511,996168,1,0001415889-25-020838
UPS,UNITED PARCEL SERVICE INC,2025-08-01,2025-08-01,2025-08-04,2025-11-04,0.1185,0.0343,0.0842,1000797,1,0001225208-25-006951
FTV,Fortive Corp,2025-08-01,2025-08-04,2025-08-05,2025-11-05,0.0458,0.0157,0.0300,1001739,1,0001659166-25-000122
ENPH,"Enphase Energy, Inc.",2025-08-06,2025-08-06,2025-08-07,2025-11-07,-0.0241,0.0187,-0.0428,154100,1,0001543777-25-000003
IFF,INTERNATIONAL FLAVORS & FRAGRANCES INC,2025-08-07,2025-08-07,2025-08-08,2025-11-10,-0.0296,0.0294,-0.0590,993735,1,0001225208-25-007166
VRTX,VERTEX PHARMACEUTICALS INC / MA,2025-08-06,2025-08-07,2025-08-08,2025-11-10,0.0938,0.0294,0.0644,3895768,1,0000875320-25-000220
CHD,CHURCH & DWIGHT CO INC /DE/,2025-08-08,2025-08-11,2025-08-12,2025-11-12,-0.0691,0.0426,-0.1116,494274,1,0001127602-25-020299
CNC,CENTENE CORP,2025-08-08,2025-08-11,2025-08-12,2025-11-12,0.3827,0.0426,0.3401,490365,1,0001071739-25-000157
AKAM,AKAMAI TECHNOLOGIES INC,2025-08-11,2025-08-12,2025-08-13,2025-11-13,0.2410,0.0310,0.2100,3612986,1,0001086222-25-000228
LLY,ELI LILLY & Co,2025-08-12,2025-08-12,2025-08-13,2025-11-13,0.5564,0.0310,0.5254,1052265,1,0000059478-25-000216
VTRS,Viatris Inc,2025-08-12,2025-08-13,2025-08-14,2025-11-14,0.0583,0.0048,0.0535,219780,1,0001140361-25-030884
EXE,EXPAND ENERGY Corp,2025-08-15,2025-08-18,2025-08-19,2025-11-19,0.2784,-0.0039,0.2823,239650,1,0001504988-25-000005
D,"DOMINION ENERGY, INC",2025-08-27,2025-08-27,2025-08-28,2025-11-28,0.0485,0.0100,0.0385,250573,1,0001225208-25-007493
LKQ,LKQ CORP,2025-08-27,2025-08-27,2025-08-28,2025-11-28,-0.0727,0.0100,-0.0826,178574,1,0001214659-25-012892
EMN,EASTMAN CHEMICAL CO,2025-08-27,2025-08-28,2025-08-29,2025-12-01,-0.1151,0.0160,-0.1311,502386,1,0001364708-25-000004
MTCH,"Match Group, Inc.",2025-08-26,2025-08-28,2025-08-29,2025-12-01,-0.1172,0.0160,-0.1332,497802,1,0000891103-25-000138
COO,"COOPER COMPANIES, INC.",2025-09-02,2025-09-02,2025-09-03,2025-12-03,0.1377,0.0170,0.1207,100162,1,0001562180-25-006058
DLTR,"DOLLAR TREE, INC.",2025-09-05,2025-09-09,2025-09-10,2025-12-10,0.2328,0.0156,0.2171,342130,1,0001127602-25-021242
TSLA,"Tesla, Inc.",2025-09-12,2025-09-15,2025-09-16,2025-12-16,0.1392,0.0302,0.1091,999956969,1,0001104659-25-089693
FDS,FACTSET RESEARCH SYSTEMS INC,2025-10-06,2025-10-08,2025-10-09,2026-01-09,0.0427,0.0336,0.0091,101928,1,0001628280-25-044609
CSX,CSX CORP,2025-10-20,2025-10-21,2025-10-22,2026-01-22,0.0190,0.0465,-0.0275,2027850,1,0001193125-25-245241
CI,Cigna Group,2025-11-03,2025-11-03,2025-11-04,2026-02-04,0.0528,0.0611,-0.0083,999932,1,0001318751-25-000004
MAA,MID AMERICA APARTMENT COMMUNITIES INC.,2025-10-31,2025-11-03,2025-11-04,2026-02-04,0.0611,0.0611,-0.0000,74770,1,0000912595-25-000022
TFC,Beacon Financial Corp,2025-11-03,2025-11-05,2025-11-06,2026-02-06,0.2822,0.0612,0.2210,49380,1,0001604780-25-000013
NCLH,Norwegian Cruise Line Holdings Ltd.,2025-11-06,2025-11-06,2025-11-07,2026-02-09,0.2432,0.0899,0.1533,463000,1,0001104659-25-107857
EPAM,"EPAM Systems, Inc.",2025-04-30,2025-11-10,2025-11-11,2026-02-11,0.0592,0.0799,-0.0207,14999,1,0001538408-25-000011
TMUS,"T-Mobile US, Inc.",2025-11-06,2025-11-10,2025-11-11,2026-02-11,-0.0760,0.0799,-0.1559,1977836,1,0001283699-25-000162
AMCR,Amcor plc,2025-11-10,2025-11-12,2025-11-13,2026-02-13,0.1851,0.0551,0.1300,504600,1,0001413007-25-000006
ROP,ROPER TECHNOLOGIES INC,2025-11-12,2025-11-12,2025-11-13,2026-02-13,-0.2932,0.0551,-0.3483,4522360,1,0001193125-25-276994
TDG,TransDigm Group INC,2025-11-14,2025-11-17,2025-11-18,2026-02-18,-0.0236,0.0955,-0.1191,2616673,1,0001193125-25-284678
MTCH,"Match Group, Inc.",2025-11-20,2025-11-20,2025-11-21,2026-02-23,0.0113,0.1205,-0.1091,445760,1,0000891103-25-000182
CARR,CARRIER GLOBAL Corp,2025-11-25,2025-11-25,2025-11-26,2026-02-26,0.1482,0.0751,0.0730,1015566,1,0000950142-25-003064
HSY,HERSHEY CO,2025-11-21,2025-11-25,2025-11-26,2026-02-26,0.2312,0.0751,0.1561,370920,1,0000047111-25-000184
J,JACOBS SOLUTIONS INC.,2025-11-24,2025-11-25,2025-11-26,2026-02-26,0.0019,0.0751,-0.0732,101333,1,0001924898-25-000006
FISV,FISERV INC,2025-12-01,2025-12-02,2025-12-03,2026-03-03,-0.0640,0.0774,-0.1414,1060970,1,0001612508-25-000009
LIN,LINDE PLC,2025-12-08,2025-12-08,2025-12-09,2026-03-09,0.2338,0.0433,0.1904,999634,1,0001757274-25-000004
MSCI,MSCI Inc.,2025-12-05,2025-12-09,2025-12-10,2026-03-10,0.0482,0.0483,-0.0001,6701732,1,0001416750-25-000005
AZO,AUTOZONE INC,2025-12-10,2025-12-12,2025-12-15,2026-03-16,0.0298,0.0009,0.0289,187742,1,0001225208-25-009932
AMCR,Amcor plc,2025-12-11,2025-12-15,2025-12-16,2026-03-16,-0.0029,0.0000,-0.0029,1007261,1,0001546877-25-000014
COO,"COOPER COMPANIES, INC.",2025-12-16,2025-12-16,2025-12-17,2026-03-17,-0.1322,0.0140,-0.1462,808000,1,0001357705-25-000003
NKE,"NIKE, Inc.",2025-12-29,2025-12-30,2025-12-31,2026-03-31,-0.1602,-0.0254,-0.1348,1001307,1,0000320187-25-000152
ABT,ABBOTT LABORATORIES,2026-01-23,2026-01-26,2026-01-27,2026-04-27,-0.1464,0.0161,-0.1625,2014044,1,0001612571-26-000002
INTC,INTEL CORP,2026-01-26,2026-01-27,2026-01-28,2026-04-28,0.7442,0.0159,0.7283,249985,1,0000050863-26-000032
IP,INTERNATIONAL PAPER CO /NEW/,2026-01-30,2026-01-30,2026-02-02,2026-05-04,-0.1785,0.0260,-0.2046,1999000,1,0000051434-26-000019
TDG,TransDigm Group INC,2026-02-06,2026-02-09,2026-02-10,2026-05-11,-0.0768,0.0096,-0.0864,1220047,1,0001193125-26-042891
CHRW,"C. H. ROBINSON WORLDWIDE, INC.",2026-02-12,2026-02-13,2026-02-17,2026-05-18,-0.0759,-0.0049,-0.0710,199777,1,0001437749-26-004143
MSCI,MSCI Inc.,2026-02-13,2026-02-17,2026-02-18,2026-05-18,0.0558,-0.0028,0.0586,3560239,1,0001416750-26-000006
KKR,KKR & Co. Inc.,2026-02-17,2026-02-18,2026-02-19,2026-05-19,-0.0684,-0.0014,-0.0670,12833087,1,0001140361-26-006054
PODD,INSULET CORP,2026-02-20,2026-02-23,2026-02-24,2026-05-26,-0.3738,0.0284,-0.4023,1029205,1,0001145197-26-000031
UBER,"Uber Technologies, Inc",2026-02-24,2026-02-24,2026-02-25,2026-05-26,-0.0080,0.0197,-0.0277,1599780,1,0002111867-26-000005
CSGP,"COSTAR GROUP, INC.",2026-02-27,2026-03-02,2026-03-03,2026-06-03,-0.2696,0.0217,-0.2913,2480654,1,0001066061-26-000006
NOW,"ServiceNow, Inc.",2026-02-27,2026-03-02,2026-03-03,2026-06-03,0.1851,0.0217,0.1634,3000144,1,0001334944-26-000020
TTD,"Trade Desk, Inc.",2026-03-02,2026-03-04,2026-03-05,2026-06-05,-0.3287,0.0333,-0.3620,148101266,1,0001671445-26-000004
CSX,CSX CORP,2026-03-06,2026-03-06,2026-03-09,2026-06-09,0.1866,0.0437,0.1429,1006750,1,0001193125-26-096732
BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",2026-03-06,2026-03-09,2026-03-10,2026-06-10,-0.2153,0.0513,-0.2666,1030797,1,0001225208-26-003435
EXE,EXPAND ENERGY Corp,2026-03-06,2026-03-09,2026-03-10,2026-06-10,-0.1599,0.0513,-0.2112,215000,1,0001840845-26-000004
FIS,"Fidelity National Information Services, Inc.",2026-03-05,2026-03-09,2026-03-10,2026-06-10,-0.2230,0.0513,-0.2743,1000040,1,0001193125-26-099107
HBAN,HUNTINGTON BANCSHARES INC /MD/,2026-03-12,2026-03-16,2026-03-17,2026-06-17,0.1313,0.0888,0.0425,499971,1,0001225208-26-003718
IFF,INTERNATIONAL FLAVORS & FRAGRANCES INC,2026-03-12,2026-03-16,2026-03-17,2026-06-17,0.0796,0.0888,-0.0091,995179,1,0001225208-26-003696
PANW,Palo Alto Networks Inc,2026-03-27,2026-03-27,2026-03-30,2026-06-30,1.1556,0.1269,1.0288,9999705,1,0001468233-26-000005
LULU,lululemon athletica inc.,2026-04-01,2026-04-03,2026-04-06,2026-07-06,-0.2510,0.1106,-0.3615,494591,1,0001397187-26-000065
NKE,"NIKE, Inc.",2026-04-13,2026-04-14,2026-04-15,2026-07-15,-0.0378,0.0681,-0.1059,1000118,1,0000320187-26-000051
ABT,ABBOTT LABORATORIES,2026-04-23,2026-04-27,2026-04-28,2026-07-28,0.1386,0.0685,0.0701,201300,1,0001805099-26-000006
CHTR,"CHARTER COMMUNICATIONS, INC. /MO/",2026-04-28,2026-04-28,2026-04-29,2026-07-29,-0.2086,0.0843,-0.2929,597294,1,0001504089-26-000005
GEHC,GE HealthCare Technologies Inc.,2026-04-30,2026-04-30,2026-05-01,2026-08-03,0.1320,0.0610,0.0710,249848,1,0001323134-26-000014
SPGI,S&P Global Inc.,2026-04-29,2026-05-01,2026-05-04,2026-08-04,0.0287,0.0752,-0.0465,998297,1,0001657890-26-000008
CSGP,"COSTAR GROUP, INC.",2026-05-01,2026-05-04,2026-05-05,2026-08-05,-0.1311,0.0980,-0.2291,2514208,1,0001066061-26-000012
WTW,WILLIS TOWERS WATSON PLC,2026-05-04,2026-05-05,2026-05-06,2026-08-06,0.2950,0.0879,0.2070,510160,1,0001140536-26-000139
EXE,EXPAND ENERGY Corp,2026-05-07,2026-05-07,2026-05-08,2026-08-10,-0.0315,0.0871,-0.1186,192860,1,0001730935-26-000009
KHC,Kraft Heinz Co,2026-05-12,2026-05-13,2026-05-14,2026-08-14,0.1051,0.1088,-0.0038,4999467,1,0001416390-26-000012
TKO,"TKO Group Holdings, Inc.",2026-05-13,2026-05-13,2026-05-14,2026-08-14,0.0602,0.1088,-0.0486,1999875,1,0001193125-26-221765
JKHY,JACK HENRY & ASSOCIATES INC,2026-05-14,2026-05-14,2026-05-15,2026-08-17,0.1140,0.1049,0.0090,266840,1,0000779152-26-000031
J,JACOBS SOLUTIONS INC.,2026-05-15,2026-05-18,2026-05-19,2026-08-19,0.2597,0.0920,0.1677,400035,1,0001456921-26-000002
MSCI,MSCI Inc.,2026-05-15,2026-05-18,2026-05-19,2026-08-19,-0.0477,0.0920,-0.1397,2249591,1,0001416750-26-000011
NCLH,Norwegian Cruise Line Holdings Ltd.,2026-05-22,2026-05-26,2026-05-27,2026-08-27,-0.0461,0.0809,-0.1270,2504610,1,0001104659-26-066326
SCHW,SCHWAB CHARLES CORP,2026-05-28,2026-05-28,2026-05-29,2026-08-31,0.2758,0.0701,0.2057,1849607,1,0001889263-26-000005
ADSK,"Autodesk, Inc.",2026-06-15,2026-06-15,2026-06-16,2026-09-16,0.1251,0.0176,0.1075,494175,1,0001662734-26-000006
EXE,EXPAND ENERGY Corp,2026-06-12,2026-06-15,2026-06-16,2026-09-16,0.0724,0.0176,0.0549,88900,1,0001840845-26-000009
FISV,FISERV INC,2026-06-17,2026-06-18,2026-06-22,2026-09-23,-0.0345,0.0270,-0.0615,499982,1,0001612508-26-000007
OXY,OCCIDENTAL PETROLEUM CORP /DE/,2026-06-23,2026-06-24,2026-06-25,2026-09-24,0.1414,0.0062,0.1352,249853,1,0001628280-26-045313
