ticker,issuer,trade_date,filing_date,entry_day,exit_day,ret_3m,ew_3m,excess_3m,value,n_insiders,accession
CB,Chubb Ltd,2016-08-03,2016-08-04,2016-08-05,2016-11-07,-0.0096,-0.0292,0.0197,1350834,1,0001209191-16-135403
BALL,BALL CORP,2016-08-08,2016-08-10,2016-08-11,2016-11-11,-0.0621,0.0086,-0.0707,794144,1,0001127602-16-059991
MUR,MURPHY OIL CORP /DE,2016-08-08,2016-08-10,2016-08-11,2016-11-11,0.0133,0.0086,0.0047,889227,1,0001127602-16-060020
CF,"CF Industries Holdings, Inc.",2016-08-16,2016-08-16,2016-08-17,2016-11-17,0.1893,0.0143,0.1750,502200,1,0001104659-16-140055
AAP,ADVANCE AUTO PARTS INC,2016-08-23,2016-08-23,2016-08-24,2016-11-25,0.0807,0.0206,0.0602,997250,1,0001158449-16-000470
DG,DOLLAR GENERAL CORP,2016-08-30,2016-09-01,2016-09-02,2016-12-02,-0.0077,0.0225,-0.0303,981890,1,0000029534-16-000116
UAL,"United Continental Holdings, Inc.",2016-09-02,2016-09-06,2016-09-07,2016-12-07,0.3692,0.0299,0.3393,764400,1,0000899243-16-028545
ULTA,"Ulta Salon, Cosmetics & Fragrance, Inc.",2016-09-07,2016-09-08,2016-09-09,2016-12-09,0.0385,0.0509,-0.0124,2716670,1,0001209191-16-140598
AKAM,AKAMAI TECHNOLOGIES INC,2016-09-15,2016-09-19,2016-09-20,2016-12-20,0.3047,0.0691,0.2356,999876,1,0001086222-16-000366
KMI,"KINDER MORGAN, INC.",2016-10-24,2016-10-26,2016-10-27,2017-01-27,0.0442,0.0946,-0.0504,14987000,1,0001584746-16-000049
T,AT&T INC.,2016-10-25,2016-10-27,2016-10-28,2017-01-30,0.1620,0.0989,0.0631,1001197,1,0001127602-16-065359
FCX,FREEPORT-MCMORAN INC,2016-10-27,2016-10-28,2016-10-31,2017-01-31,0.5096,0.0921,0.4175,1608250,1,0001246360-16-007019
NWL,NEWELL BRANDS INC,2016-10-31,2016-11-01,2016-11-02,2017-02-02,-0.0115,0.0954,-0.1069,563880,1,0000814453-16-000267
VNO,VORNADO REALTY TRUST,2016-11-02,2016-11-03,2016-11-04,2017-02-06,0.2108,0.1157,0.0951,4426500,1,0001179110-16-031168
FISV,FISERV INC,2016-11-02,2016-11-04,2016-11-07,2017-02-07,0.0718,0.1120,-0.0402,1488150,1,0001209191-16-148443
APA,APACHE CORP,2016-11-09,2016-11-09,2016-11-10,2017-02-10,-0.0064,0.0807,-0.0871,870300,1,0001357400-16-000385
GE,GENERAL ELECTRIC CO,2016-11-09,2016-11-09,2016-11-10,2017-02-10,0.0038,0.0807,-0.0769,1462000,1,0001231205-16-000202
LUMN,"CENTURYLINK, INC",2016-11-07,2016-11-09,2016-11-10,2017-02-10,0.0131,0.0807,-0.0676,999380,1,0001209191-16-149117
QRVO,"Qorvo, Inc.",2016-11-09,2016-11-10,2016-11-11,2017-02-13,0.2558,0.0789,0.1769,516600,1,0001140361-16-085830
ABT,ABBOTT LABORATORIES,2016-11-10,2016-11-14,2016-11-15,2017-02-15,0.1143,0.0802,0.0341,14839772,1,0001179110-16-031456
PSA,Public Storage,2016-11-10,2016-11-14,2016-11-15,2017-02-15,0.0038,0.0802,-0.0764,14997196,1,0001140361-16-086109
OXY,OCCIDENTAL PETROLEUM CORP /DE/,2016-11-14,2016-11-15,2016-11-16,2017-02-16,-0.0024,0.0771,-0.0796,648900,1,0001140361-16-086853
AKAM,AKAMAI TECHNOLOGIES INC,2016-11-15,2016-11-16,2016-11-17,2017-02-17,-0.0365,0.0785,-0.1150,999767,1,0001086222-16-000398
DUK,Duke Energy CORP,2016-11-18,2016-11-22,2016-11-23,2017-02-23,0.1029,0.0703,0.0327,1098900,1,0001326160-16-000423
HD,HOME DEPOT INC,2016-11-18,2016-11-22,2016-11-23,2017-02-23,0.1182,0.0703,0.0479,1282700,1,0001209191-16-151764
BAC,BANK OF AMERICA CORP /DE/,2016-11-21,2016-11-23,2016-11-25,2017-02-27,0.1780,0.0700,0.1080,503500,1,0001127602-16-068332
SRE,SEMPRA ENERGY,2016-11-29,2016-11-29,2016-11-30,2017-02-28,0.0855,0.0736,0.0119,609116,1,0001228379-16-000156
MHK,MOHAWK INDUSTRIES INC,2016-11-28,2016-11-30,2016-12-01,2017-03-01,0.1610,0.0711,0.0899,750000,1,0000851968-16-000206
TDG,TransDigm Group INC,2016-11-30,2016-12-01,2016-12-02,2017-03-02,0.0374,0.0892,-0.0518,3533660,1,0001209191-16-152619
ADI,ANALOG DEVICES INC,2016-12-01,2016-12-02,2016-12-05,2017-03-06,0.1781,0.0807,0.0974,1155888,1,0000006281-16-000102
CLX,CLOROX CO /DE/,2016-11-30,2016-12-02,2016-12-05,2017-03-06,0.1958,0.0807,0.1151,574500,1,0001225208-16-042616
EW,Edwards Lifesciences Corp,2016-11-30,2016-12-02,2016-12-05,2017-03-06,0.0947,0.0807,0.0140,1073707,1,0001225208-16-042602
RTX,UNITED TECHNOLOGIES CORP /DE/,2016-12-07,2016-12-09,2016-12-12,2017-03-13,0.0348,0.0356,-0.0008,539700,1,0001225208-16-042968
MDT,Medtronic plc,2016-12-13,2016-12-14,2016-12-15,2017-03-15,0.1331,0.0437,0.0894,1000049,1,0001127602-16-069999
AKAM,AKAMAI TECHNOLOGIES INC,2016-12-15,2016-12-16,2016-12-19,2017-03-20,-0.0353,0.0520,-0.0873,999852,1,0001086222-16-000403
WYNN,WYNN RESORTS LTD,2016-12-14,2016-12-16,2016-12-19,2017-03-20,0.2017,0.0520,0.1498,3518625,1,0001174922-16-000260
ABT,ABBOTT LABORATORIES,2016-12-20,2016-12-21,2016-12-22,2017-03-22,0.1856,0.0319,0.1537,599120,1,0001179110-16-033348
OXY,OCCIDENTAL PETROLEUM CORP /DE/,2016-12-23,2016-12-27,2016-12-28,2017-03-28,-0.1205,0.0316,-0.1520,721500,1,0001140361-16-090774
QCOM,QUALCOMM INC/DE,2017-02-03,2017-02-06,2017-02-07,2017-05-08,0.0429,0.0425,0.0004,999641,1,0001234452-17-000032
D,DOMINION RESOURCES INC /VA/,2017-02-03,2017-02-07,2017-02-08,2017-05-08,0.0890,0.0433,0.0457,716900,1,0001225208-17-002569
NWL,NEWELL BRANDS INC,2017-02-07,2017-02-08,2017-02-09,2017-05-09,0.1398,0.0384,0.1014,587860,1,0000814453-17-000006
COTY,COTY INC.,2017-02-10,2017-02-14,2017-02-15,2017-05-15,0.0186,0.0137,0.0049,749250,1,0001024305-17-000008
BMY,BRISTOL MYERS SQUIBB CO,2017-02-27,2017-03-01,2017-03-02,2017-06-02,-0.0313,0.0148,-0.0462,681240,1,0000014272-17-000063
UAL,"United Continental Holdings, Inc.",2017-02-28,2017-03-02,2017-03-03,2017-06-05,0.1132,0.0230,0.0902,748100,1,0000899243-17-006133
AAP,ADVANCE AUTO PARTS INC,2017-03-07,2017-03-07,2017-03-08,2017-06-08,-0.1488,0.0276,-0.1763,1002885,1,0001158449-17-000062
TGT,TARGET CORP,2017-03-09,2017-03-09,2017-03-10,2017-06-12,0.0428,0.0360,0.0069,548600,1,0001225208-17-006027
OXY,OCCIDENTAL PETROLEUM CORP /DE/,2017-03-13,2017-03-14,2017-03-15,2017-06-15,-0.0584,0.0394,-0.0977,940800,1,0001140361-17-011942
TDG,TransDigm Group INC,2017-03-13,2017-03-15,2017-03-16,2017-06-16,0.1341,0.0259,0.1082,24451915,1,0000919574-17-002796
NRG,"NRG ENERGY, INC.",2017-03-14,2017-03-16,2017-03-17,2017-06-19,-0.0561,0.0276,-0.0838,20960110,1,0001179110-17-004764
ADI,ANALOG DEVICES INC,2017-03-17,2017-03-20,2017-03-21,2017-06-21,-0.0396,0.0288,-0.0684,2078000,1,0000006281-17-000064
MET,METLIFE INC,2017-03-22,2017-03-23,2017-03-24,2017-06-26,0.0108,0.0395,-0.0287,879692,1,0001209191-17-022559
F,FORD MOTOR CO,2017-03-24,2017-03-28,2017-03-29,2017-06-29,-0.0384,0.0374,-0.0758,1999993,1,0001209191-17-023138
CPB,CAMPBELL SOUP CO,2017-03-30,2017-03-31,2017-04-03,2017-07-03,-0.0811,0.0283,-0.1094,52510022,1,0000016732-17-000029
WFC,WELLS FARGO & COMPANY/MN,2017-04-17,2017-04-17,2017-04-18,2017-07-18,0.0445,0.0491,-0.0046,3013364,1,0001127602-17-014785
JPM,JPMORGAN CHASE & CO,2017-04-19,2017-04-20,2017-04-21,2017-07-21,0.0709,0.0468,0.0241,983025,1,0001225208-17-008213
CSX,CSX CORP,2017-04-24,2017-04-25,2017-04-26,2017-07-26,0.0114,0.0377,-0.0263,15060000,1,0001209191-17-028106
GE,GENERAL ELECTRIC CO,2017-04-24,2017-04-25,2017-04-26,2017-07-26,-0.1258,0.0377,-0.1636,598000,1,0001231205-17-000045
MAT,MATTEL INC /DE/,2017-04-24,2017-04-26,2017-04-27,2017-07-27,-0.0509,0.0361,-0.0871,1031650,1,0001523711-17-000032
BAC,BANK OF AMERICA CORP /DE/,2017-04-27,2017-04-28,2017-05-01,2017-08-01,0.0361,0.0393,-0.0032,595250,1,0001127602-17-015868
UAL,"United Continental Holdings, Inc.",2017-04-27,2017-04-28,2017-05-01,2017-08-01,-0.0342,0.0393,-0.0735,693500,1,0000899243-17-011210
BIIB,BIOGEN INC.,2017-04-27,2017-05-01,2017-05-02,2017-08-02,0.0687,0.0408,0.0278,20569476,1,0001127602-17-016142
SYF,Synchrony Financial,2017-05-01,2017-05-02,2017-05-03,2017-08-03,0.0547,0.0374,0.0173,500400,1,0001601712-17-000057
ECL,ECOLAB INC.,2017-05-05,2017-05-05,2017-05-08,2017-08-08,0.0456,0.0343,0.0112,631650,1,0001179110-17-006674
APA,APACHE CORP,2017-05-15,2017-05-16,2017-05-17,2017-08-17,-0.1969,0.0296,-0.2265,513800,1,0001357400-17-000089
PNR,PENTAIR plc,2017-05-15,2017-05-17,2017-05-18,2017-08-18,-0.0773,0.0302,-0.1076,56307009,1,0001209191-17-033317
HBAN,HUNTINGTON BANCSHARES INC/MD,2017-05-18,2017-05-18,2017-05-19,2017-08-21,0.0124,0.0250,-0.0126,619824,1,0001225208-17-010022
AIG,AMERICAN INTERNATIONAL GROUP INC,2017-05-18,2017-05-19,2017-05-22,2017-08-22,0.0008,0.0175,-0.0167,4918400,1,0001225208-17-010121
AAP,ADVANCE AUTO PARTS INC,2017-05-26,2017-05-30,2017-05-31,2017-08-31,-0.2744,0.0180,-0.2923,2154156,1,0001158449-17-000109
KMI,"KINDER MORGAN, INC.",2017-05-30,2017-05-30,2017-05-31,2017-08-31,0.0472,0.0180,0.0293,9290000,1,0001584746-17-000002
COTY,COTY INC.,2017-05-26,2017-05-31,2017-06-01,2017-09-01,-0.1233,0.0231,-0.1464,1515808,1,0001024305-17-000048
AKAM,AKAMAI TECHNOLOGIES INC,2017-05-31,2017-06-01,2017-06-02,2017-09-05,-0.0376,0.0160,-0.0536,999815,1,0001086222-17-000187
INTC,INTEL CORP,2017-06-05,2017-06-07,2017-06-08,2017-09-08,-0.0180,0.0158,-0.0338,504204,1,0001127602-17-020809
NWL,NEWELL BRANDS INC,2017-02-14,2017-06-08,2017-06-09,2017-09-11,-0.1735,0.0163,-0.1898,621229,1,0000814453-17-000066
EQT,EQT Corp,2017-06-22,2017-06-23,2017-06-26,2017-09-26,0.1495,0.0304,0.1191,509600,1,0001127602-17-022099
ADI,ANALOG DEVICES INC,2017-07-07,2017-07-10,2017-07-11,2017-10-11,0.1170,0.0531,0.0639,1095920,1,0000006281-17-000102
AKAM,AKAMAI TECHNOLOGIES INC,2017-07-14,2017-07-17,2017-07-18,2017-10-18,-0.0192,0.0403,-0.0595,999768,1,0001086222-17-000199
CSX,CSX CORP,2017-07-21,2017-07-24,2017-07-25,2017-10-25,0.0730,0.0457,0.0273,70007630,1,0001140361-17-028476
GE,GENERAL ELECTRIC CO,2017-07-24,2017-07-25,2017-07-26,2017-10-26,-0.1487,0.0342,-0.1829,699338,1,0001231205-17-000078
CCI,CROWN CASTLE INTERNATIONAL CORP,2017-07-28,2017-07-31,2017-08-01,2017-11-01,0.0767,0.0386,0.0382,3019160,1,0001051470-17-000132
BNY,Bank of New York Mellon Corp,2017-08-04,2017-08-08,2017-08-09,2017-11-09,-0.0466,0.0465,-0.0931,10058076,1,0001209191-17-048129
SBUX,STARBUCKS CORP,2017-08-04,2017-08-08,2017-08-09,2017-11-09,0.0509,0.0465,0.0044,995400,1,0001127602-17-025263
OXY,OCCIDENTAL PETROLEUM CORP /DE/,2017-08-09,2017-08-10,2017-08-11,2017-11-13,0.1236,0.0616,0.0620,615800,1,0001140361-17-031136
SLB,SCHLUMBERGER LIMITED/NV,2017-08-11,2017-08-14,2017-08-15,2017-11-15,-0.0203,0.0529,-0.0732,513600,1,0001127602-17-025594
AKAM,AKAMAI TECHNOLOGIES INC,2017-08-15,2017-08-16,2017-08-17,2017-11-17,0.1936,0.0560,0.1375,1011098,1,0001086222-17-000220
COTY,COTY INC.,2017-08-24,2017-08-28,2017-08-29,2017-11-29,0.0551,0.0844,-0.0294,800002,1,0001024305-17-000073
SJM,J M SMUCKER Co,2017-08-29,2017-08-30,2017-08-31,2017-11-30,0.1382,0.0854,0.0528,1054000,1,0001127602-17-026722
FCX,FREEPORT-MCMORAN INC,2017-09-07,2017-09-08,2017-09-11,2017-12-11,0.0394,0.0885,-0.0491,551021,1,0001246360-17-002701
INCY,INCYTE CORP,2017-09-08,2017-09-08,2017-09-11,2017-12-11,-0.2681,0.0885,-0.3565,13200000,1,0001638599-17-000926
SYY,SYSCO CORP,2017-09-15,2017-09-19,2017-09-20,2017-12-20,0.1337,0.0780,0.0557,47752542,1,0001209191-17-053371
UAL,"United Continental Holdings, Inc.",2017-09-15,2017-09-19,2017-09-20,2017-12-20,0.1346,0.0780,0.0566,898050,1,0000899243-17-022283
AKAM,AKAMAI TECHNOLOGIES INC,2017-09-15,2017-09-29,2017-10-02,2018-01-02,0.3198,0.0663,0.2534,999687,1,0001086222-17-000224
ULTA,"Ulta Beauty, Inc.",2017-10-12,2017-10-16,2017-10-17,2018-01-17,0.2482,0.0845,0.1637,24965677,1,0001140361-17-038770
ITW,ILLINOIS TOOL WORKS INC,2017-10-25,2017-10-26,2017-10-27,2018-01-29,0.1391,0.1163,0.0228,779504,1,0001577064-17-000007
T,AT&T INC.,2017-10-25,2017-10-26,2017-10-27,2018-01-29,0.1218,0.1163,0.0055,998868,1,0001127602-17-030324
LMT,LOCKHEED MARTIN CORP,2017-10-25,2017-10-27,2017-10-30,2018-01-30,0.1303,0.1068,0.0234,780058,1,0001225208-17-016626
MAA,MID AMERICA APARTMENT COMMUNITIES INC,2017-10-27,2017-10-27,2017-10-30,2018-01-30,-0.0683,0.1068,-0.1752,700798,1,0001127602-17-030383
CHTR,"CHARTER COMMUNICATIONS, INC. /MO/",2017-10-30,2017-10-31,2017-11-01,2018-02-01,0.1206,0.0991,0.0215,1003191,1,0001091667-17-000107
VRSK,"Verisk Analytics, Inc.",2017-11-06,2017-11-06,2017-11-07,2018-02-07,0.0306,0.0434,-0.0128,2023752,1,0001209191-17-059520
WBD,"Discovery Communications, Inc.",2017-11-03,2017-11-06,2017-11-07,2018-02-07,0.3722,0.0434,0.3288,1575600,1,0001209191-17-059472
SCHW,SCHWAB CHARLES CORP,2017-11-07,2017-11-08,2017-11-09,2018-02-09,0.1446,0.0039,0.1408,1973200,1,0001225208-17-017076
XRAY,DENTSPLY SIRONA Inc.,2017-11-13,2017-11-14,2017-11-15,2018-02-15,-0.1218,0.0470,-0.1689,3292500,1,0001127602-17-032044
EQT,EQT Corp,2017-11-15,2017-11-15,2017-11-16,2018-02-16,-0.1197,0.0639,-0.1836,592600,1,0001127602-17-032246
AKAM,AKAMAI TECHNOLOGIES INC,2017-11-15,2017-11-16,2017-11-17,2018-02-20,0.2014,0.0553,0.1461,999761,1,0001086222-17-000253
GE,GENERAL ELECTRIC CO,2017-11-15,2017-11-17,2017-11-20,2018-02-20,-0.1631,0.0546,-0.2177,1096200,1,0001231205-17-000135
EG,EVEREST RE GROUP LTD,2017-11-20,2017-11-20,2017-11-21,2018-02-21,0.0886,0.0455,0.0432,1351740,1,0001140361-17-043364
PNR,PENTAIR plc,2017-11-17,2017-11-20,2017-11-21,2018-02-21,0.0159,0.0455,-0.0296,26308724,1,0001209191-17-061892
JCI,Johnson Controls International plc,2017-11-21,2017-11-24,2017-11-27,2018-02-27,0.0561,0.0601,-0.0040,720000,1,0001127602-17-033230
BIIB,BIOGEN INC.,2017-11-28,2017-11-30,2017-12-01,2018-03-01,-0.1016,0.0116,-0.1132,9520800,1,0000899243-17-027610
KIM,KIMCO REALTY CORP,2017-12-04,2017-12-05,2017-12-06,2018-03-06,-0.1743,0.0252,-0.1995,960000,1,0001437749-17-020195
APTV,Aptiv PLC,2017-12-06,2017-12-06,2017-12-07,2018-03-07,0.0522,0.0315,0.0207,1977300,1,0001209191-17-064150
LUMN,"CENTURYLINK, INC",2017-12-08,2017-12-08,2017-12-11,2018-03-12,0.2136,0.0397,0.1740,708500,1,0001209191-17-064867
WBD,"Discovery Communications, Inc.",2017-12-13,2017-12-14,2017-12-15,2018-03-15,0.1570,0.0335,0.1235,6557354,1,0001209191-17-065687
CRM,SALESFORCE COM INC,2018-01-09,2018-01-10,2018-01-11,2018-04-11,0.0948,-0.0280,0.1228,654840,1,0001127602-18-001582
EG,EVEREST RE GROUP LTD,2018-01-08,2018-01-10,2018-01-11,2018-04-11,0.1664,-0.0280,0.1945,500575,1,0001140361-18-001598
SIG,SIGNET JEWELERS LTD,2018-01-11,2018-01-16,2018-01-17,2018-04-17,-0.2993,-0.0280,-0.2713,5000265,1,0001209191-18-003545
JPM,JPMORGAN CHASE & CO,2018-01-18,2018-01-18,2018-01-19,2018-04-19,-0.0338,-0.0240,-0.0099,825333,1,0001225208-18-001235
TDG,TransDigm Group INC,2017-05-11,2018-01-18,2018-01-19,2018-04-19,0.1047,-0.0240,0.1287,1566009,1,0001209191-18-004158
BLK,BlackRock Inc.,2018-01-17,2018-01-19,2018-01-22,2018-04-23,-0.1089,-0.0443,-0.0646,2214044,1,0001127602-18-002175
RRC,RANGE RESOURCES CORP,2018-01-30,2018-01-30,2018-01-31,2018-04-30,-0.0576,-0.0411,-0.0165,500480,1,0001127602-18-002941
AON,Aon plc,2018-02-06,2018-02-08,2018-02-09,2018-05-09,0.0303,0.0357,-0.0054,8305300,1,0001209191-18-008463
T,AT&T INC.,2018-02-09,2018-02-12,2018-02-13,2018-05-14,-0.0906,0.0271,-0.1177,998897,1,0001127602-18-005219
WFC,WELLS FARGO & COMPANY/MN,2018-02-12,2018-02-12,2018-02-13,2018-05-14,-0.0155,0.0271,-0.0426,503820,1,0001127602-18-005115
CRM,SALESFORCE COM INC,2018-02-16,2018-02-16,2018-02-20,2018-05-21,0.1383,-0.0009,0.1392,677460,1,0001127602-18-006731
GLW,CORNING INC /NY,2018-02-14,2018-02-16,2018-02-20,2018-05-21,-0.0455,-0.0009,-0.0446,888000,1,0001127602-18-006619
ZBH,"ZIMMER BIOMET HOLDINGS, INC.",2018-02-15,2018-02-20,2018-02-21,2018-05-21,-0.0337,0.0058,-0.0395,3001238,1,0000911916-18-000029
CMG,CHIPOTLE MEXICAN GRILL INC,2018-02-22,2018-02-23,2018-02-26,2018-05-29,0.3552,-0.0020,0.3572,953100,1,0001209191-18-012821
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2018-02-22,2018-02-23,2018-02-26,2018-05-29,-0.1653,-0.0020,-0.1633,1060550,1,0001209191-18-013051
ABT,ABBOTT LABORATORIES,2018-02-27,2018-02-28,2018-03-01,2018-06-01,0.0349,0.0064,0.0285,4243481,1,0001179110-18-003063
HD,HOME DEPOT INC,2018-03-02,2018-03-06,2018-03-07,2018-06-07,0.0900,0.0179,0.0721,1188089,1,0001209191-18-017492
PRGO,PERRIGO Co plc,2018-03-05,2018-03-07,2018-03-08,2018-06-08,-0.1199,0.0190,-0.1389,613864,1,0001689340-18-000006
DLTR,DOLLAR TREE INC,2018-03-09,2018-03-09,2018-03-12,2018-06-12,-0.0963,0.0063,-0.1026,918300,1,0001127602-18-010886
MDLZ,"Mondelez International, Inc.",2018-03-09,2018-03-09,2018-03-12,2018-06-12,-0.0919,0.0063,-0.0981,45536122,1,0001209191-18-018482
BNY,Bank of New York Mellon Corp,2018-03-09,2018-03-12,2018-03-13,2018-06-13,0.0217,0.0109,0.0108,20399400,1,0001209191-18-018697
ECL,ECOLAB INC.,2018-03-09,2018-03-13,2018-03-14,2018-06-14,0.0610,0.0083,0.0527,860288,1,0001179110-18-004220
UAL,"United Continental Holdings, Inc.",2018-03-14,2018-03-16,2018-03-19,2018-06-19,0.0390,0.0136,0.0254,1766300,1,0000899243-18-007725
AAP,ADVANCE AUTO PARTS INC,2018-03-21,2018-03-23,2018-03-26,2018-06-26,0.2230,0.0516,0.1715,1000253,1,0001158449-18-000061
SLB,SCHLUMBERGER LIMITED/NV,2018-03-26,2018-03-26,2018-03-27,2018-06-27,0.0357,0.0281,0.0075,646800,1,0001127602-18-012794
AVGO,Broadcom Inc.,2018-04-13,2018-04-17,2018-04-18,2018-07-18,-0.1634,0.0313,-0.1946,85478486,1,0000899243-18-010288
JPM,JPMORGAN CHASE & CO,2018-04-16,2018-04-17,2018-04-18,2018-07-18,0.0044,0.0313,-0.0269,1998900,1,0001225208-18-007816
CRM,SALESFORCE COM INC,2018-04-18,2018-04-18,2018-04-19,2018-07-19,0.1851,0.0315,0.1536,742860,1,0001127602-18-014902
BIIB,BIOGEN INC.,2018-04-25,2018-04-27,2018-04-30,2018-07-30,0.2267,0.0460,0.1808,12955680,1,0001127602-18-015376
RTX,UNITED TECHNOLOGIES CORP /DE/,2018-04-27,2018-05-01,2018-05-02,2018-08-02,0.1326,0.0510,0.0816,1094220,1,0001225208-18-008388
MHK,MOHAWK INDUSTRIES INC,2018-04-30,2018-05-02,2018-05-03,2018-08-03,-0.1189,0.0648,-0.1837,13840994,1,0000851968-18-000076
INCY,INCYTE CORP,2018-05-02,2018-05-03,2018-05-04,2018-08-06,0.0119,0.0744,-0.0625,914100,1,0001209191-18-027697
CVS,CVS HEALTH Corp,2018-05-04,2018-05-07,2018-05-08,2018-08-08,0.1054,0.0659,0.0395,1511946,1,0001127602-18-016444
AYI,ACUITY BRANDS INC,2018-05-08,2018-05-09,2018-05-10,2018-08-10,0.1809,0.0557,0.1253,563800,1,0001144215-18-000065
FLR,FLUOR CORP,2018-05-08,2018-05-09,2018-05-10,2018-08-10,0.2278,0.0557,0.1721,2227138,1,0001209191-18-028805
XRAY,DENTSPLY SIRONA Inc.,2018-05-09,2018-05-09,2018-05-10,2018-08-10,-0.1210,0.0557,-0.1767,2235500,1,0001127602-18-016770
AMP,AMERIPRISE FINANCIAL INC,2018-05-10,2018-05-10,2018-05-11,2018-08-13,0.0138,0.0382,-0.0244,1006696,1,0001179110-18-006581
BFH,ALLIANCE DATA SYSTEMS CORP,2018-05-08,2018-05-10,2018-05-11,2018-08-13,0.1044,0.0382,0.0662,40884390,1,0001418812-18-000045
BLK,BlackRock Inc.,2018-05-09,2018-05-10,2018-05-11,2018-08-13,-0.1042,0.0382,-0.1423,530950,1,0001127602-18-017022
WBD,"Discovery, Inc.",2018-05-09,2018-05-10,2018-05-11,2018-08-13,0.0910,0.0382,0.0528,1068500,1,0001209191-18-029292
UAL,"United Continental Holdings, Inc.",2018-05-09,2018-05-11,2018-05-14,2018-08-14,0.2036,0.0322,0.1714,3293250,1,0000899243-18-012551
CAT,CATERPILLAR INC,2018-05-14,2018-05-15,2018-05-16,2018-08-16,-0.1181,0.0386,-0.1567,776850,1,0000018230-18-000152
DOC,"HCP, INC.",2018-05-14,2018-05-15,2018-05-16,2018-08-16,0.1497,0.0386,0.1111,502180,1,0000765880-18-000003
LUMN,"CENTURYLINK, INC",2018-05-11,2018-05-15,2018-05-16,2018-08-16,0.2084,0.0386,0.1698,797110,1,0001209191-18-030269
PM,Philip Morris International Inc.,2018-05-11,2018-05-15,2018-05-16,2018-08-16,0.0563,0.0386,0.0177,3970200,1,0001182489-18-000231
PRGO,PERRIGO Co plc,2018-05-15,2018-05-17,2018-05-18,2018-08-20,-0.0319,0.0461,-0.0780,30178834,1,0001193805-18-000724
COTY,COTY INC.,2018-05-11,2018-05-18,2018-05-21,2018-08-21,-0.1632,0.0523,-0.2156,669836,1,0001024305-18-000018
CRM,SALESFORCE COM INC,2018-05-30,2018-05-30,2018-05-31,2018-08-31,0.1760,0.0557,0.1203,792005,1,0001127602-18-019258
EFX,EQUIFAX INC,2018-05-25,2018-05-30,2018-05-31,2018-08-31,0.1568,0.0557,0.1011,1000587,1,0001225208-18-009971
CBOE,"Cboe Global Markets, Inc.",2018-05-30,2018-05-31,2018-06-01,2018-09-04,0.0215,0.0666,-0.0452,994400,1,0001179110-18-007716
MSFT,MICROSOFT CORP,2018-06-05,2018-06-06,2018-06-07,2018-09-07,0.0584,0.0394,0.0190,550584,1,0001626431-18-000057
DVN,DEVON ENERGY CORP/DE,2018-06-07,2018-06-11,2018-06-12,2018-09-12,-0.0000,0.0329,-0.0329,502800,1,0001127602-18-020556
LLY,LILLY ELI & CO,2018-06-14,2018-06-14,2018-06-15,2018-09-17,0.2329,0.0406,0.1923,862200,1,0000059478-18-000167
SJM,J M SMUCKER Co,2018-06-13,2018-06-14,2018-06-15,2018-09-17,0.0773,0.0406,0.0367,530450,1,0001127602-18-020973
WBD,"Discovery, Inc.",2018-06-12,2018-06-14,2018-06-15,2018-09-17,0.2510,0.0406,0.2103,32984610,1,0001209191-18-037819
AJG,GALLAGHER ARTHUR J & CO,2018-06-19,2018-06-21,2018-06-22,2018-09-24,0.1554,0.0605,0.0949,600940,1,0001127602-18-021704
BLK,BlackRock Inc.,2018-07-18,2018-07-18,2018-07-19,2018-10-19,-0.2067,-0.0276,-0.1791,507980,1,0001127602-18-023509
CRM,SALESFORCE COM INC,2018-07-25,2018-07-25,2018-07-26,2018-10-26,-0.0826,-0.0589,-0.0237,877320,1,0001127602-18-023859
GE,GENERAL ELECTRIC CO,2018-07-24,2018-07-25,2018-07-26,2018-10-26,-0.1068,-0.0589,-0.0479,2490640,1,0001231205-18-000088
T,AT&T INC.,2018-07-26,2018-07-27,2018-07-30,2018-10-30,-0.0355,-0.0735,0.0380,1998421,1,0001127602-18-023932
MHK,MOHAWK INDUSTRIES INC,2018-07-26,2018-07-30,2018-07-31,2018-10-31,-0.3246,-0.0498,-0.2749,9151250,1,0000851968-18-000097
XRX,XEROX CORP,2018-07-27,2018-07-31,2018-08-01,2018-11-01,0.0884,-0.0500,0.1384,1271000,1,0001127602-18-024083
MLM,MARTIN MARIETTA MATERIALS INC,2018-07-30,2018-08-01,2018-08-02,2018-11-02,-0.1237,-0.0295,-0.0942,710045,1,0001127602-18-024174
CI,CIGNA CORP,2018-07-31,2018-08-02,2018-08-03,2018-11-05,0.1286,-0.0365,0.1652,502281,1,0001225208-18-012206
FTV,Fortive Corp,2018-08-02,2018-08-02,2018-08-03,2018-11-05,-0.0678,-0.0365,-0.0313,1454400,1,0001659166-18-000213
STX,Seagate Technology plc,2018-07-31,2018-08-02,2018-08-03,2018-11-05,-0.1683,-0.0365,-0.1318,49927490,1,0001418812-18-000068
AON,Aon plc,2018-08-06,2018-08-08,2018-08-09,2018-11-09,0.1502,-0.0192,0.1694,798312,1,0001209191-18-045874
CCI,CROWN CASTLE INTERNATIONAL CORP,2018-08-07,2018-08-08,2018-08-09,2018-11-09,0.0234,-0.0192,0.0426,1090416,1,0001051470-18-000158
